,bg,bg_num,compliant,fg,fg_num,ratio,new_ratio,new_fg
6792,#02BEB0,179888,False,#C8DFE0,13164512,1.67,2.33,#2e5030
6793,#02BEB0,179888,False,#C41360,12850016,2.49,1.1,#2e5030
6794,#02BEB0,179888,False,#84C230,8700464,1.08,1.85,#2e5030
6795,#02BEB0,179888,False,#9BD310,10212112,1.3,2.0,#2e5030
6796,#02BEB0,179888,False,#B4BAC0,11844288,1.19,2.33,#2e5030
6797,#02BEB0,179888,False,#BCA2E0,12362464,1.04,2.33,#2e5030
6798,#02BEB0,179888,False,#C80510,13108496,2.58,1.02,#2e5030
6799,#02BEB0,179888,False,#8555E0,8738272,2.05,2.01,#2e5030
6800,#02BEB0,179888,False,#FB31E0,16462304,1.35,1.91,#2e5030
6801,#02BEB0,179888,False,#70A9C0,7383488,1.1,2.09,#2e5030
6802,#02BEB0,179888,False,#890670,8980080,3.87,1.3,#2e5030
6803,#02BEB0,179888,False,#E0C310,14730000,1.33,1.98,#2e5030
6804,#02BEB0,179888,False,#C25010,12734480,2.02,1.31,#2e5030
6806,#02BEB0,179888,False,#2EFA40,3078720,1.65,2.14,#2e5030
6808,#02BEB0,179888,False,#263FC0,2506688,3.52,1.17,#2e5030
6809,#02BEB0,179888,False,#4A96C0,4888256,1.4,1.76,#2e5030
6810,#02BEB0,179888,False,#3FC140,4178240,1.0,1.81,#2e5030
6811,#02BEB0,179888,False,#9543A0,9782176,2.5,1.3,#2e5030
6812,#02BEB0,179888,False,#A96760,11102048,1.87,1.66,#2e5030
6813,#02BEB0,179888,False,#E7A960,15182176,1.13,2.29,#2e5030
6815,#02BEB0,179888,False,#53BFC0,5488576,1.06,1.95,#2e5030
6816,#02BEB0,179888,False,#BF5F20,12541728,1.84,1.42,#2e5030
6817,#02BEB0,179888,False,#00A160,41312,1.43,1.82,#2e5030
6818,#02BEB0,179888,False,#E96540,15295808,1.4,1.94,#2e5030
6819,#02BEB0,179888,False,#3793F0,3642352,1.36,1.95,#2e5030
6820,#02BEB0,179888,False,#E51A10,15014416,2.0,1.33,#2e5030
6821,#02BEB0,179888,False,#FDE820,16640032,1.86,2.2,#2e5030
6822,#02BEB0,179888,False,#9326D0,9643728,2.62,1.34,#2e5030
6823,#02BEB0,179888,False,#9D72E0,10318560,1.52,2.33,#2e5030
6824,#02BEB0,179888,False,#D80DD0,14159312,1.84,1.25,#2e5030
6825,#02BEB0,179888,False,#8CF780,9238400,1.74,2.33,#2e5030
6826,#02BEB0,179888,False,#4AC3F0,4899824,1.15,2.19,#2e5030
6827,#02BEB0,179888,False,#9AEA80,10152576,1.6,2.33,#2e5030
6828,#02BEB0,179888,False,#E26600,14837248,1.46,1.52,#2e5030
6829,#02BEB0,179888,False,#B3D6C0,11785920,1.47,2.33,#2e5030
6830,#02BEB0,179888,False,#416090,4284560,2.72,1.22,#2e5030
6831,#02BEB0,179888,False,#9DDF60,10346336,1.46,2.26,#2e5030
6832,#02BEB0,179888,False,#8A36D0,9058000,2.55,1.5,#2e5030
6833,#02BEB0,179888,False,#84B580,8697216,1.01,2.14,#2e5030
6835,#02BEB0,179888,False,#60ADC0,6335936,1.09,1.98,#2e5030
6836,#02BEB0,179888,False,#295320,2708256,3.82,1.08,#2e5030
6838,#02BEB0,179888,False,#1F8860,2066528,1.89,1.46,#2e5030
6839,#02BEB0,179888,False,#F1D2F0,15848176,1.69,2.33,#2e5030
6840,#02BEB0,179888,False,#B06230,11559472,1.94,1.42,#2e5030
6841,#02BEB0,179888,False,#CB8170,13336944,1.3,2.14,#2e5030
6842,#02BEB0,179888,False,#3D6250,4022864,2.93,1.12,#2e5030
6843,#02BEB0,179888,False,#873100,8859904,3.64,1.05,#2e5030
6844,#02BEB0,179888,False,#40D850,4249680,1.24,1.99,#2e5030
6845,#02BEB0,179888,False,#D106E0,13698784,1.86,1.23,#2e5030
6846,#02BEB0,179888,False,#E64A90,15092368,1.56,1.98,#2e5030
6847,#02BEB0,179888,False,#628BB0,6458288,1.54,1.79,#2e5030
6848,#02BEB0,179888,False,#E95B80,15293312,1.43,2.22,#2e5030
6849,#02BEB0,179888,False,#7F4300,8340224,3.32,1.13,#2e5030
6850,#02BEB0,179888,False,#E9F0A0,15331488,1.93,2.33,#2e5030
6851,#02BEB0,179888,False,#E6F620,15136288,1.95,2.21,#2e5030
6852,#02BEB0,179888,False,#4D5F30,5070640,3.0,1.17,#2e5030
6853,#02BEB0,179888,False,#A46750,10774352,1.94,1.51,#2e5030
6854,#02BEB0,179888,False,#302DD0,3157456,3.72,1.31,#2e5030
6856,#02BEB0,179888,False,#364BC0,3558336,3.07,1.36,#2e5030
6857,#02BEB0,179888,False,#E7F8B0,15202480,2.05,2.33,#2e5030
6858,#02BEB0,179888,False,#669220,6722080,1.57,1.6,#2e5030
6859,#02BEB0,179888,False,#819B70,8493936,1.31,1.8,#2e5030
6860,#02BEB0,179888,False,#3B5470,3888240,3.34,1.01,#2e5030
6861,#02BEB0,179888,False,#B4ED10,11857168,1.67,2.08,#2e5030
6863,#02BEB0,179888,False,#7E8950,8292688,1.61,1.54,#2e5030
6864,#02BEB0,179888,False,#1E9320,2003744,1.71,1.49,#2e5030
6865,#02BEB0,179888,False,#1A3DA0,1719712,4.05,1.12,#2e5030
6866,#02BEB0,179888,False,#DC62F0,14443248,1.27,2.33,#2e5030
6867,#02BEB0,179888,False,#DBA3D0,14394320,1.12,2.33,#2e5030
6868,#02BEB0,179888,False,#BE35C0,12465600,2.01,1.43,#2e5030
6869,#02BEB0,179888,False,#F63410,16135184,1.66,1.55,#2e5030
6870,#02BEB0,179888,False,#D17A00,13728256,1.38,1.58,#2e5030
6871,#02BEB0,179888,False,#87EA10,8907280,1.53,2.03,#2e5030
6872,#02BEB0,179888,False,#A55720,10835744,2.25,1.26,#2e5030
6873,#02BEB0,179888,False,#51FE90,5373584,1.77,2.33,#2e5030
6874,#02BEB0,179888,False,#AE4CD0,11422928,1.89,1.76,#2e5030
6875,#02BEB0,179888,False,#705640,7362112,2.9,1.11,#2e5030
6876,#02BEB0,179888,False,#1AE910,1763600,1.41,1.92,#2e5030
6877,#02BEB0,179888,False,#0FAC60,1027168,1.26,1.7,#2e5030
6880,#02BEB0,179888,False,#B4DC60,11852896,1.48,2.24,#2e5030
6881,#02BEB0,179888,False,#DDE350,14541648,1.68,2.24,#2e5030
6882,#02BEB0,179888,False,#F5CE80,16109184,1.55,2.33,#2e5030
6883,#02BEB0,179888,False,#F3F8D0,15988944,2.12,2.33,#2e5030
6884,#02BEB0,179888,False,#9B73C0,10187712,1.6,2.04,#2e5030
6885,#02BEB0,179888,False,#AE2C70,11414640,2.65,1.17,#2e5030
6886,#02BEB0,179888,False,#8B81B0,9142704,1.53,2.04,#2e5030
6887,#02BEB0,179888,False,#8EA9A0,9349536,1.07,2.14,#2e5030
6888,#02BEB0,179888,False,#B20510,11666704,3.07,1.17,#2e5030
6889,#02BEB0,179888,False,#4443A0,4473760,3.51,1.18,#2e5030
6890,#02BEB0,179888,False,#67A090,6791312,1.28,1.79,#2e5030
6891,#02BEB0,179888,False,#58CB70,5819248,1.13,2.04,#2e5030
6892,#02BEB0,179888,False,#79C910,7981328,1.13,1.92,#2e5030
6893,#02BEB0,179888,False,#00EDC0,60864,1.54,2.0,#2e5030
6894,#02BEB0,179888,False,#209730,2135856,1.62,1.51,#2e5030
6895,#02BEB0,179888,False,#F798A0,16226464,1.1,2.33,#2e5030
6896,#02BEB0,179888,False,#066D10,421136,2.8,1.57,#2e5030
6897,#02BEB0,179888,False,#CA7130,13267248,1.52,1.62,#2e5030
6898,#02BEB0,179888,False,#7DB480,8238208,1.03,2.1,#2e5030
6901,#362810,3549200,False,#D55360,13980512,3.56,11.5,#2e5030
6902,#362810,3549200,False,#315880,3233920,1.93,6.4,#2e5030
6903,#362810,3549200,False,#F409A0,15993248,3.67,8.64,#2e5030
6905,#362810,3549200,False,#1F1330,2036528,1.22,2.19,#2e5030
6907,#362810,3549200,False,#8D5AF0,9263856,3.3,14.1,#2e5030
6910,#362810,3549200,False,#5E40D0,6176976,2.12,9.61,#2e5030
6911,#362810,3549200,False,#A76490,10970256,3.31,10.3,#2e5030
6914,#362810,3549200,False,#337DB0,3374512,3.2,8.84,#2e5030
6915,#362810,3549200,False,#D92EB0,14233264,3.38,9.54,#2e5030
6917,#362810,3549200,False,#0C4D60,806240,1.53,6.65,#2e5030
6918,#362810,3549200,False,#902C90,9448592,2.0,6.24,#2e5030
6919,#362810,3549200,False,#541980,5511552,1.24,4.06,#2e5030
6921,#362810,3549200,False,#EC6600,15492608,4.4,9.61,#2e5030
6923,#362810,3549200,False,#570840,5703744,1.03,3.71,#2e5030
6926,#362810,3549200,False,#712B50,7416656,1.47,4.98,#2e5030
6932,#362810,3549200,False,#164210,1458704,1.24,6.91,#2e5030
6934,#362810,3549200,False,#0B45C0,738752,1.78,6.2,#2e5030
6935,#362810,3549200,False,#7A4690,8013456,2.11,7.34,#2e5030
6936,#362810,3549200,False,#739940,7575872,4.33,9.83,#2e5030
6937,#362810,3549200,False,#D430B0,13906096,3.3,9.45,#2e5030
6938,#362810,3549200,False,#5928B0,5843120,1.6,6.4,#2e5030
6941,#362810,3549200,False,#7200E0,7471328,1.9,6.26,#2e5030
6943,#362810,3549200,False,#C41360,12850016,2.45,6.76,#2e5030
6948,#362810,3549200,False,#C80510,13108496,2.37,5.99,#2e5030
6949,#362810,3549200,False,#8555E0,8738272,2.97,12.3,#2e5030
6950,#362810,3549200,False,#FB31E0,16462304,4.5,11.7,#2e5030
6952,#362810,3549200,False,#890670,8980080,1.58,4.7,#2e5030
6954,#362810,3549200,False,#C25010,12734480,3.03,8.06,#2e5030
6955,#362810,3549200,False,#081370,529264,1.09,2.39,#2e5030
6957,#362810,3549200,False,#333D30,3358000,1.26,4.91,#2e5030
6958,#362810,3549200,False,#263FC0,2506688,1.74,7.18,#2e5030
6959,#362810,3549200,False,#4A96C0,4888256,4.37,10.7,#2e5030
6961,#362810,3549200,False,#9543A0,9782176,2.44,7.96,#2e5030
6962,#362810,3549200,False,#A96760,11102048,3.26,10.2,#2e5030
6964,#362810,3549200,False,#2E16A0,3020448,1.18,4.27,#2e5030
6966,#362810,3549200,False,#BF5F20,12541728,3.31,8.73,#2e5030
6967,#362810,3549200,False,#00A160,41312,4.26,11.1,#2e5030
6968,#362810,3549200,False,#E96540,15295808,4.36,11.9,#2e5030
6969,#362810,3549200,False,#3793F0,3642352,4.49,11.9,#2e5030
6970,#362810,3549200,False,#E51A10,15014416,3.05,8.18,#2e5030
6972,#362810,3549200,False,#9326D0,9643728,2.33,8.26,#2e5030
6973,#362810,3549200,False,#9D72E0,10318560,4.03,14.3,#2e5030
6974,#362810,3549200,False,#D80DD0,14159312,3.33,7.66,#2e5030
6978,#362810,3549200,False,#E26600,14837248,4.17,9.31,#2e5030
6980,#362810,3549200,False,#416090,4284560,2.24,7.5,#2e5030
6982,#362810,3549200,False,#8A36D0,9058000,2.39,9.23,#2e5030
6984,#362810,3549200,False,#332C00,3353600,1.02,8.45,#2e5030
6986,#362810,3549200,False,#295320,2708256,1.6,6.62,#2e5030
6987,#362810,3549200,False,#091150,594256,1.21,1.93,#2e5030
6988,#362810,3549200,False,#1F8860,2066528,3.23,8.97,#2e5030
6990,#362810,3549200,False,#B06230,11559472,3.15,8.73,#2e5030
6992,#362810,3549200,False,#3D6250,4022864,2.08,6.9,#2e5030
6993,#362810,3549200,False,#873100,8859904,1.68,5.79,#2e5030
6995,#362810,3549200,False,#D106E0,13698784,3.27,7.54,#2e5030
6996,#362810,3549200,False,#E64A90,15092368,3.91,12.1,#2e5030
6997,#362810,3549200,False,#628BB0,6458288,3.97,11.0,#2e5030
6998,#362810,3549200,False,#E95B80,15293312,4.27,13.6,#2e5030
6999,#362810,3549200,False,#7F4300,8340224,1.84,6.94,#2e5030
7002,#362810,3549200,False,#4D5F30,5070640,2.04,7.17,#2e5030
7003,#362810,3549200,False,#A46750,10774352,3.15,9.31,#2e5030
7004,#362810,3549200,False,#302DD0,3157456,1.64,8.07,#2e5030
7005,#362810,3549200,False,#371450,3609680,1.06,2.8,#2e5030
7006,#362810,3549200,False,#364BC0,3558336,1.99,8.34,#2e5030
7008,#362810,3549200,False,#669220,6722080,3.88,9.85,#2e5030
7010,#362810,3549200,False,#3B5470,3888240,1.83,6.2,#2e5030
7012,#362810,3549200,False,#493060,4796512,1.27,4.43,#2e5030
7013,#362810,3549200,False,#7E8950,8292688,3.8,9.43,#2e5030
7014,#362810,3549200,False,#1E9320,2003744,3.57,9.14,#2e5030
7015,#362810,3549200,False,#1A3DA0,1719712,1.51,5.43,#2e5030
7018,#362810,3549200,False,#BE35C0,12465600,3.03,8.77,#2e5030
7019,#362810,3549200,False,#F63410,16135184,3.69,9.49,#2e5030
7020,#362810,3549200,False,#D17A00,13728256,4.42,9.68,#2e5030
7022,#362810,3549200,False,#A55720,10835744,2.71,7.75,#2e5030
7024,#362810,3549200,False,#AE4CD0,11422928,3.23,10.8,#2e5030
7025,#362810,3549200,False,#705640,7362112,2.1,6.82,#2e5030
7028,#362810,3549200,False,#513510,5322000,1.27,5.64,#2e5030
7029,#362810,3549200,False,#260BB0,2493360,1.19,4.15,#2e5030
7034,#362810,3549200,False,#9B73C0,10187712,3.81,12.5,#2e5030
7035,#362810,3549200,False,#AE2C70,11414640,2.31,7.2,#2e5030
7036,#362810,3549200,False,#8B81B0,9142704,3.99,12.5,#2e5030
7038,#362810,3549200,False,#B20510,11666704,1.99,5.2,#2e5030
7039,#362810,3549200,False,#4443A0,4473760,1.74,7.27,#2e5030
7044,#362810,3549200,False,#209730,2135856,3.76,9.26,#2e5030
7046,#362810,3549200,False,#066D10,421136,2.18,9.64,#2e5030
7047,#362810,3549200,False,#CA7130,13267248,4.03,9.96,#2e5030
7049,#362810,3549200,False,#1B2F70,1781616,1.14,3.84,#2e5030
7050,#48EB20,4778784,False,#DE8320,14582560,1.78,8.63,#2e5030
7051,#48EB20,4778784,False,#D55360,13980512,2.51,8.14,#2e5030
7053,#48EB20,4778784,False,#F409A0,15993248,2.44,9.91,#2e5030
7054,#48EB20,4778784,False,#57A310,5743376,1.98,13.1,#2e5030
7056,#48EB20,4778784,False,#1CD190,1888656,1.24,8.63,#2e5030
7057,#48EB20,4778784,False,#8D5AF0,9263856,2.71,8.24,#2e5030
7058,#48EB20,4778784,False,#04FC70,326768,1.15,6.31,#2e5030
7059,#48EB20,4778784,False,#8BC760,9160544,1.26,5.25,#2e5030
7060,#48EB20,4778784,False,#5E40D0,6176976,4.22,10.6,#2e5030
7061,#48EB20,4778784,False,#A76490,10970256,2.7,9.29,#2e5030
7062,#48EB20,4778784,False,#D9B500,14267648,1.24,10.1,#2e5030
7063,#48EB20,4778784,False,#9DEC20,10349600,1.09,5.58,#2e5030
7064,#48EB20,4778784,False,#337DB0,3374512,2.8,10.9,#2e5030
7065,#48EB20,4778784,False,#D92EB0,14233264,2.65,9.51,#2e5030
7066,#48EB20,4778784,False,#42A940,4368704,1.88,9.9,#2e5030
7068,#48EB20,4778784,False,#902C90,9448592,4.46,12.9,#2e5030
7070,#48EB20,4778784,False,#9DFBC0,10353600,1.28,1.15,#2e5030
7071,#48EB20,4778784,False,#EC6600,15492608,2.03,9.99,#2e5030
7072,#48EB20,4778784,False,#F8F1F0,16314864,1.42,2.02,#2e5030
7074,#48EB20,4778784,False,#E179E0,14776800,1.64,5.03,#2e5030
7075,#48EB20,4778784,False,#9F8BA0,10455968,1.97,7.17,#2e5030
7077,#48EB20,4778784,False,#EAE090,15392912,1.18,1.81,#2e5030
7078,#48EB20,4778784,False,#F68E80,16158336,1.44,4.07,#2e5030
7079,#48EB20,4778784,False,#BCF520,12383520,1.23,4.6,#2e5030
7080,#48EB20,4778784,False,#E39010,14913552,1.59,8.95,#2e5030
7081,#48EB20,4778784,False,#50F6A0,5306016,1.14,2.71,#2e5030
7083,#48EB20,4778784,False,#23AEB0,2338480,1.69,11.1,#2e5030
7085,#48EB20,4778784,False,#7A4690,8013456,4.24,12.0,#2e5030
7086,#48EB20,4778784,False,#739940,7575872,2.07,11.0,#2e5030
7087,#48EB20,4778784,False,#D430B0,13906096,2.71,9.7,#2e5030
7089,#48EB20,4778784,False,#DEF280,14611072,1.29,1.59,#2e5030
7090,#48EB20,4778784,False,#29B3E0,2733024,1.52,7.46,#2e5030
7092,#48EB20,4778784,False,#C8DFE0,13164512,1.14,2.02,#2e5030
7093,#48EB20,4778784,False,#C41360,12850016,3.65,12.1,#2e5030
7094,#48EB20,4778784,False,#84C230,8700464,1.35,8.49,#2e5030
7095,#48EB20,4778784,False,#9BD310,10212112,1.12,9.14,#2e5030
7096,#48EB20,4778784,False,#B4BAC0,11844288,1.22,3.95,#2e5030
7097,#48EB20,4778784,False,#BCA2E0,12362464,1.4,5.36,#2e5030
7098,#48EB20,4778784,False,#C80510,13108496,3.78,12.5,#2e5030
7099,#48EB20,4778784,False,#8555E0,8738272,3.01,8.99,#2e5030
7100,#48EB20,4778784,False,#FB31E0,16462304,1.99,6.61,#2e5030
7101,#48EB20,4778784,False,#70A9C0,7383488,1.62,6.06,#2e5030
7103,#48EB20,4778784,False,#E0C310,14730000,1.09,8.07,#2e5030
7104,#48EB20,4778784,False,#C25010,12734480,2.96,11.9,#2e5030
7106,#48EB20,4778784,False,#2EFA40,3078720,1.12,3.8,#2e5030
7109,#48EB20,4778784,False,#4A96C0,4888256,2.05,8.4,#2e5030
7110,#48EB20,4778784,False,#3FC140,4178240,1.47,7.92,#2e5030
7111,#48EB20,4778784,False,#9543A0,9782176,3.67,11.4,#2e5030
7112,#48EB20,4778784,False,#A96760,11102048,2.74,9.38,#2e5030
7113,#48EB20,4778784,False,#E7A960,15182176,1.28,4.3,#2e5030
7115,#48EB20,4778784,False,#53BFC0,5488576,1.37,6.55,#2e5030
7116,#48EB20,4778784,False,#BF5F20,12541728,2.7,11.1,#2e5030
7117,#48EB20,4778784,False,#00A160,41312,2.1,13.1,#2e5030
7118,#48EB20,4778784,False,#E96540,15295808,2.05,7.17,#2e5030
7119,#48EB20,4778784,False,#3793F0,3642352,1.99,7.19,#2e5030
7120,#48EB20,4778784,False,#E51A10,15014416,2.93,10.6,#2e5030
7121,#48EB20,4778784,False,#FDE820,16640032,1.27,4.01,#2e5030
7122,#48EB20,4778784,False,#9326D0,9643728,3.84,11.0,#2e5030
7123,#48EB20,4778784,False,#9D72E0,10318560,2.22,7.5,#2e5030
7124,#48EB20,4778784,False,#D80DD0,14159312,2.69,11.1,#2e5030
7125,#48EB20,4778784,False,#8CF780,9238400,1.19,1.64,#2e5030
7126,#48EB20,4778784,False,#4AC3F0,4899824,1.27,4.52,#2e5030
7127,#48EB20,4778784,False,#9AEA80,10152576,1.09,2.19,#2e5030
7128,#48EB20,4778784,False,#E26600,14837248,2.14,10.6,#2e5030
7129,#48EB20,4778784,False,#B3D6C0,11785920,1.0,2.54,#2e5030
7130,#48EB20,4778784,False,#416090,4284560,3.99,12.1,#2e5030
7131,#48EB20,4778784,False,#9DDF60,10346336,1.0,3.46,#2e5030
7132,#48EB20,4778784,False,#8A36D0,9058000,3.74,10.4,#2e5030
7133,#48EB20,4778784,False,#84B580,8697216,1.48,5.51,#2e5030
7135,#48EB20,4778784,False,#60ADC0,6335936,1.6,6.52,#2e5030
7138,#48EB20,4778784,False,#1F8860,2066528,2.77,13.1,#2e5030
7139,#48EB20,4778784,False,#F1D2F0,15848176,1.15,2.53,#2e5030
7140,#48EB20,4778784,False,#B06230,11559472,2.84,11.1,#2e5030
7141,#48EB20,4778784,False,#CB8170,13336944,1.9,6.62,#2e5030
7142,#48EB20,4778784,False,#3D6250,4022864,4.3,13.1,#2e5030
7144,#48EB20,4778784,False,#40D850,4249680,1.18,5.71,#2e5030
7145,#48EB20,4778784,False,#D106E0,13698784,2.73,11.2,#2e5030
7146,#48EB20,4778784,False,#E64A90,15092368,2.29,7.35,#2e5030
7147,#48EB20,4778784,False,#628BB0,6458288,2.25,8.36,#2e5030
7148,#48EB20,4778784,False,#E95B80,15293312,2.1,6.46,#2e5030
7150,#48EB20,4778784,False,#E9F0A0,15331488,1.32,1.27,#2e5030
7151,#48EB20,4778784,False,#E6F620,15136288,1.33,4.25,#2e5030
7152,#48EB20,4778784,False,#4D5F30,5070640,4.4,13.1,#2e5030
7153,#48EB20,4778784,False,#A46750,10774352,2.84,10.2,#2e5030
7156,#48EB20,4778784,False,#364BC0,3558336,4.5,11.1,#2e5030
7157,#48EB20,4778784,False,#E7F8B0,15202480,1.4,1.04,#2e5030
7158,#48EB20,4778784,False,#669220,6722080,2.31,13.1,#2e5030
7159,#48EB20,4778784,False,#819B70,8493936,1.92,8.13,#2e5030
7161,#48EB20,4778784,False,#B4ED10,11857168,1.14,6.49,#2e5030
7163,#48EB20,4778784,False,#7E8950,8292688,2.36,11.2,#2e5030
7164,#48EB20,4778784,False,#1E9320,2003744,2.51,13.1,#2e5030
7166,#48EB20,4778784,False,#DC62F0,14443248,1.86,5.53,#2e5030
7167,#48EB20,4778784,False,#DBA3D0,14394320,1.29,4.21,#2e5030
7168,#48EB20,4778784,False,#BE35C0,12465600,2.95,10.4,#2e5030
7169,#48EB20,4778784,False,#F63410,16135184,2.43,9.34,#2e5030
7170,#48EB20,4778784,False,#D17A00,13728256,2.02,11.5,#2e5030
7171,#48EB20,4778784,False,#87EA10,8907280,1.04,6.96,#2e5030
7172,#48EB20,4778784,False,#A55720,10835744,3.3,12.4,#2e5030
7173,#48EB20,4778784,False,#51FE90,5373584,1.2,2.26,#2e5030
7174,#48EB20,4778784,False,#AE4CD0,11422928,2.77,8.85,#2e5030
7175,#48EB20,4778784,False,#705640,7362112,4.25,13.1,#2e5030
7176,#48EB20,4778784,False,#1AE910,1763600,1.03,7.36,#2e5030
7177,#48EB20,4778784,False,#0FAC60,1027168,1.85,12.6,#2e5030
7180,#48EB20,4778784,False,#B4DC60,11852896,1.01,3.51,#2e5030
7181,#48EB20,4778784,False,#DDE350,14541648,1.15,3.37,#2e5030
7182,#48EB20,4778784,False,#F5CE80,16109184,1.06,2.24,#2e5030
7183,#48EB20,4778784,False,#F3F8D0,15988944,1.45,1.08,#2e5030
7184,#48EB20,4778784,False,#9B73C0,10187712,2.35,7.88,#2e5030
7185,#48EB20,4778784,False,#AE2C70,11414640,3.88,11.9,#2e5030
7186,#48EB20,4778784,False,#8B81B0,9142704,2.24,7.69,#2e5030
7187,#48EB20,4778784,False,#8EA9A0,9349536,1.58,5.81,#2e5030
7190,#48EB20,4778784,False,#67A090,6791312,1.88,8.27,#2e5030
7191,#48EB20,4778784,False,#58CB70,5819248,1.29,5.47,#2e5030
7192,#48EB20,4778784,False,#79C910,7981328,1.29,10.2,#2e5030
7193,#48EB20,4778784,False,#00EDC0,60864,1.05,7.9,#2e5030
7194,#48EB20,4778784,False,#209730,2135856,2.38,12.9,#2e5030
7195,#48EB20,4778784,False,#F798A0,16226464,1.32,3.57,#2e5030
7196,#48EB20,4778784,False,#066D10,421136,4.11,13.1,#2e5030
7197,#48EB20,4778784,False,#CA7130,13267248,2.22,9.46,#2e5030
7198,#48EB20,4778784,False,#7DB480,8238208,1.51,5.71,#2e5030
7200,#E45680,14964352,False,#DE8320,14582560,1.24,3.89,#2e5030
7201,#E45680,14964352,False,#D55360,13980512,1.13,3.67,#2e5030
7202,#E45680,14964352,False,#315880,3233920,2.09,5.94,#2e5030
7203,#E45680,14964352,False,#F409A0,15993248,1.1,4.46,#2e5030
7204,#E45680,14964352,False,#57A310,5743376,1.11,5.94,#2e5030
7206,#E45680,14964352,False,#1CD190,1888656,1.77,3.89,#2e5030
7207,#E45680,14964352,False,#8D5AF0,9263856,1.22,3.71,#2e5030
7208,#E45680,14964352,False,#04FC70,326768,2.55,2.84,#2e5030
7209,#E45680,14964352,False,#8BC760,9160544,1.75,2.37,#2e5030
7210,#E45680,14964352,False,#5E40D0,6176976,1.9,4.77,#2e5030
7211,#E45680,14964352,False,#A76490,10970256,1.22,4.19,#2e5030
7212,#E45680,14964352,False,#D9B500,14267648,1.77,4.59,#2e5030
7213,#E45680,14964352,False,#9DEC20,10349600,2.43,2.51,#2e5030
7214,#E45680,14964352,False,#337DB0,3374512,1.26,4.95,#2e5030
7215,#E45680,14964352,False,#D92EB0,14233264,1.19,4.29,#2e5030
7216,#E45680,14964352,False,#42A940,4368704,1.17,4.46,#2e5030
7217,#E45680,14964352,False,#0C4D60,806240,2.64,5.94,#2e5030
7218,#E45680,14964352,False,#902C90,9448592,2.01,5.82,#2e5030
7219,#E45680,14964352,False,#541980,5511552,3.25,5.94,#2e5030
7220,#E45680,14964352,False,#9DFBC0,10353600,2.86,1.91,#2e5030
7221,#E45680,14964352,False,#EC6600,15492608,1.08,4.5,#2e5030
7222,#E45680,14964352,False,#F8F1F0,16314864,3.16,1.09,#2e5030
7223,#E45680,14964352,False,#570840,5703744,3.92,5.94,#2e5030
7224,#E45680,14964352,False,#E179E0,14776800,1.34,2.27,#2e5030
7225,#E45680,14964352,False,#9F8BA0,10455968,1.12,3.23,#2e5030
7226,#E45680,14964352,False,#712B50,7416656,2.74,5.94,#2e5030
7227,#E45680,14964352,False,#EAE090,15392912,2.61,1.21,#2e5030
7228,#E45680,14964352,False,#F68E80,16158336,1.53,1.83,#2e5030
7229,#E45680,14964352,False,#BCF520,12383520,2.72,2.07,#2e5030
7230,#E45680,14964352,False,#E39010,14913552,1.39,4.03,#2e5030
7231,#E45680,14964352,False,#50F6A0,5306016,2.52,1.22,#2e5030
7232,#E45680,14964352,False,#164210,1458704,3.26,5.94,#2e5030
7233,#E45680,14964352,False,#23AEB0,2338480,1.3,5.03,#2e5030
7234,#E45680,14964352,False,#0B45C0,738752,2.26,5.66,#2e5030
7235,#E45680,14964352,False,#7A4690,8013456,1.91,5.42,#2e5030
7236,#E45680,14964352,False,#739940,7575872,1.07,4.98,#2e5030
7237,#E45680,14964352,False,#D430B0,13906096,1.22,4.37,#2e5030
7238,#E45680,14964352,False,#5928B0,5843120,2.52,5.55,#2e5030
7239,#E45680,14964352,False,#DEF280,14611072,2.88,1.39,#2e5030
7240,#E45680,14964352,False,#29B3E0,2733024,1.45,3.36,#2e5030
7241,#E45680,14964352,False,#7200E0,7471328,2.12,5.52,#2e5030
7242,#E45680,14964352,False,#C8DFE0,13164512,2.53,1.09,#2e5030
7243,#E45680,14964352,False,#C41360,12850016,1.64,5.47,#2e5030
7244,#E45680,14964352,False,#84C230,8700464,1.63,3.83,#2e5030
7245,#E45680,14964352,False,#9BD310,10212112,1.97,4.12,#2e5030
7246,#E45680,14964352,False,#B4BAC0,11844288,1.8,1.78,#2e5030
7247,#E45680,14964352,False,#BCA2E0,12362464,1.57,2.41,#2e5030
7248,#E45680,14964352,False,#C80510,13108496,1.7,5.66,#2e5030
7249,#E45680,14964352,False,#8555E0,8738272,1.35,4.05,#2e5030
7250,#E45680,14964352,False,#FB31E0,16462304,1.11,2.98,#2e5030
7251,#E45680,14964352,False,#70A9C0,7383488,1.36,2.73,#2e5030
7252,#E45680,14964352,False,#890670,8980080,2.55,5.94,#2e5030
7253,#E45680,14964352,False,#E0C310,14730000,2.01,3.64,#2e5030
7254,#E45680,14964352,False,#C25010,12734480,1.33,5.37,#2e5030
7255,#E45680,14964352,False,#081370,529264,4.44,5.94,#2e5030
7256,#E45680,14964352,False,#2EFA40,3078720,2.5,1.71,#2e5030
7257,#E45680,14964352,False,#333D30,3358000,3.21,5.94,#2e5030
7258,#E45680,14964352,False,#263FC0,2506688,2.32,5.35,#2e5030
7259,#E45680,14964352,False,#4A96C0,4888256,1.07,3.78,#2e5030
7260,#E45680,14964352,False,#3FC140,4178240,1.5,3.57,#2e5030
