bg,bg_num,compliant,fg,fg_num,ratio
#584870,5785712,False,#D80DD0,14159312,1.89
#584870,5785712,True,#8CF780,9238400,6.1
#584870,5785712,False,#4AC3F0,4899824,4.02
#584870,5785712,True,#9AEA80,10152576,5.61
#584870,5785712,False,#E26600,14837248,2.38
#584870,5785712,True,#B3D6C0,11785920,5.16
#584870,5785712,False,#416090,4284560,1.28
#584870,5785712,True,#9DDF60,10346336,5.1
#584870,5785712,False,#8A36D0,9058000,1.36
#584870,5785712,False,#84B580,8697216,3.45
#584870,5785712,False,#332C00,3353600,1.71
#584870,5785712,False,#60ADC0,6335936,3.19
#584870,5785712,False,#295320,2708256,1.09
#584870,5785712,False,#091150,594256,2.13
#584870,5785712,False,#1F8860,2066528,1.84
#584870,5785712,True,#F1D2F0,15848176,5.9
#584870,5785712,False,#B06230,11559472,1.79
#584870,5785712,False,#CB8170,13336944,2.68
#584870,5785712,False,#3D6250,4022864,1.18
#584870,5785712,False,#873100,8859904,1.04
#584870,5785712,False,#40D850,4249680,4.33
#584870,5785712,False,#D106E0,13698784,1.86
#584870,5785712,False,#E64A90,15092368,2.23
#584870,5785712,False,#628BB0,6458288,2.26
#584870,5785712,False,#E95B80,15293312,2.43
#584870,5785712,False,#7F4300,8340224,1.05
#584870,5785712,True,#E9F0A0,15331488,6.76
#584870,5785712,True,#E6F620,15136288,6.82
#584870,5785712,False,#4D5F30,5070640,1.16
#584870,5785712,False,#A46750,10774352,1.79
#584870,5785712,False,#302DD0,3157456,1.06
#584870,5785712,False,#371450,3609680,1.86
#584870,5785712,False,#364BC0,3558336,1.13
#584870,5785712,True,#E7F8B0,15202480,7.16
#584870,5785712,False,#669220,6722080,2.21
#584870,5785712,False,#819B70,8493936,2.66
#584870,5785712,False,#3B5470,3888240,1.04
#584870,5785712,True,#B4ED10,11857168,5.84
#584870,5785712,False,#493060,4796512,1.37
#584870,5785712,False,#7E8950,8292688,2.16
#584870,5785712,False,#1E9320,2003744,2.03
#584870,5785712,False,#1A3DA0,1719712,1.16
#584870,5785712,False,#DC62F0,14443248,2.73
#584870,5785712,False,#DBA3D0,14394320,3.94
#584870,5785712,False,#BE35C0,12465600,1.73
#584870,5785712,False,#F63410,16135184,2.1
#584870,5785712,False,#D17A00,13728256,2.52
#584870,5785712,True,#87EA10,8907280,5.36
#584870,5785712,False,#A55720,10835744,1.54
#584870,5785712,True,#51FE90,5373584,6.18
#584870,5785712,False,#AE4CD0,11422928,1.84
#584870,5785712,False,#705640,7362112,1.2
#584870,5785712,True,#1AE910,1763600,4.93
#584870,5785712,False,#0FAC60,1027168,2.75
#584870,5785712,False,#513510,5322000,1.37
#584870,5785712,False,#260BB0,2493360,1.46
#584870,5785712,True,#B4DC60,11852896,5.18
#584870,5785712,True,#DDE350,14541648,5.89
#584870,5785712,True,#F5CE80,16109184,5.44
#584870,5785712,True,#F3F8D0,15988944,7.43
#584870,5785712,False,#9B73C0,10187712,2.17
#584870,5785712,False,#AE2C70,11414640,1.31
#584870,5785712,False,#8B81B0,9142704,2.27
#584870,5785712,False,#8EA9A0,9349536,3.23
#584870,5785712,False,#B20510,11666704,1.13
#584870,5785712,False,#4443A0,4473760,1.0
#584870,5785712,False,#67A090,6791312,2.72
#584870,5785712,False,#58CB70,5819248,3.95
#584870,5785712,False,#79C910,7981328,3.95
#584870,5785712,True,#00EDC0,60864,5.38
#584870,5785712,False,#209730,2135856,2.14
#584870,5785712,False,#F798A0,16226464,3.86
#584870,5785712,False,#066D10,421136,1.24
#584870,5785712,False,#CA7130,13267248,2.29
#584870,5785712,False,#7DB480,8238208,3.38
#584870,5785712,False,#1B2F70,1781616,1.52
#6E99F0,7248368,False,#DE8320,14582560,1.01
#6E99F0,7248368,False,#D55360,13980512,1.42
#6E99F0,7248368,False,#315880,3233920,2.63
#6E99F0,7248368,False,#F409A0,15993248,1.38
#6E99F0,7248368,False,#57A310,5743376,1.12
#6E99F0,7248368,True,#1F1330,2036528,6.26
#6E99F0,7248368,False,#1CD190,1888656,1.41
#6E99F0,7248368,False,#8D5AF0,9263856,1.54
#6E99F0,7248368,False,#04FC70,326768,2.02
#6E99F0,7248368,False,#8BC760,9160544,1.39
#6E99F0,7248368,False,#5E40D0,6176976,2.39
#6E99F0,7248368,False,#A76490,10970256,1.53
#6E99F0,7248368,False,#D9B500,14267648,1.41
#6E99F0,7248368,False,#9DEC20,10349600,1.93
#6E99F0,7248368,False,#337DB0,3374512,1.59
#6E99F0,7248368,False,#D92EB0,14233264,1.5
#6E99F0,7248368,False,#42A940,4368704,1.07
#6E99F0,7248368,False,#0C4D60,806240,3.32
#6E99F0,7248368,False,#902C90,9448592,2.53
#6E99F0,7248368,False,#541980,5511552,4.09
#6E99F0,7248368,False,#9DFBC0,10353600,2.27
#6E99F0,7248368,False,#EC6600,15492608,1.15
#6E99F0,7248368,False,#F8F1F0,16314864,2.51
#6E99F0,7248368,True,#570840,5703744,4.93
#6E99F0,7248368,False,#E179E0,14776800,1.07
#6E99F0,7248368,False,#9F8BA0,10455968,1.12
#6E99F0,7248368,False,#712B50,7416656,3.45
#6E99F0,7248368,False,#EAE090,15392912,2.08
#6E99F0,7248368,False,#F68E80,16158336,1.21
#6E99F0,7248368,False,#BCF520,12383520,2.16
#6E99F0,7248368,False,#E39010,14913552,1.1
#6E99F0,7248368,False,#50F6A0,5306016,2.01
#6E99F0,7248368,False,#164210,1458704,4.1
#6E99F0,7248368,False,#23AEB0,2338480,1.03
#6E99F0,7248368,False,#0B45C0,738752,2.84
#6E99F0,7248368,False,#7A4690,8013456,2.4
#6E99F0,7248368,False,#739940,7575872,1.17
#6E99F0,7248368,False,#D430B0,13906096,1.54
#6E99F0,7248368,False,#5928B0,5843120,3.17
#6E99F0,7248368,False,#DEF280,14611072,2.28
#6E99F0,7248368,False,#29B3E0,2733024,1.15
#6E99F0,7248368,False,#7200E0,7471328,2.67
#6E99F0,7248368,False,#C8DFE0,13164512,2.01
#6E99F0,7248368,False,#C41360,12850016,2.07
#6E99F0,7248368,False,#84C230,8700464,1.3
#6E99F0,7248368,False,#9BD310,10212112,1.56
#6E99F0,7248368,False,#B4BAC0,11844288,1.43
#6E99F0,7248368,False,#BCA2E0,12362464,1.25
#6E99F0,7248368,False,#C80510,13108496,2.14
#6E99F0,7248368,False,#8555E0,8738272,1.7
#6E99F0,7248368,False,#FB31E0,16462304,1.12
#6E99F0,7248368,False,#70A9C0,7383488,1.08
#6E99F0,7248368,False,#890670,8980080,3.21
#6E99F0,7248368,False,#E0C310,14730000,1.6
#6E99F0,7248368,False,#C25010,12734480,1.68
#6E99F0,7248368,True,#081370,529264,5.59
#6E99F0,7248368,False,#2EFA40,3078720,1.98
#6E99F0,7248368,False,#333D30,3358000,4.03
#6E99F0,7248368,False,#263FC0,2506688,2.92
#6E99F0,7248368,False,#4A96C0,4888256,1.16
#6E99F0,7248368,False,#3FC140,4178240,1.19
#6E99F0,7248368,False,#9543A0,9782176,2.08
#6E99F0,7248368,False,#A96760,11102048,1.55
#6E99F0,7248368,False,#E7A960,15182176,1.36
#6E99F0,7248368,False,#2E16A0,3020448,4.3
#6E99F0,7248368,False,#53BFC0,5488576,1.28
#6E99F0,7248368,False,#BF5F20,12541728,1.53
#6E99F0,7248368,False,#00A160,41312,1.19
#6E99F0,7248368,False,#E96540,15295808,1.16
#6E99F0,7248368,False,#3793F0,3642352,1.13
#6E99F0,7248368,False,#E51A10,15014416,1.66
#6E99F0,7248368,False,#FDE820,16640032,2.23
#6E99F0,7248368,False,#9326D0,9643728,2.18
#6E99F0,7248368,False,#9D72E0,10318560,1.26
#6E99F0,7248368,False,#D80DD0,14159312,1.52
#6E99F0,7248368,False,#8CF780,9238400,2.1
#6E99F0,7248368,False,#4AC3F0,4899824,1.38
#6E99F0,7248368,False,#9AEA80,10152576,1.93
#6E99F0,7248368,False,#E26600,14837248,1.21
#6E99F0,7248368,False,#B3D6C0,11785920,1.77
#6E99F0,7248368,False,#416090,4284560,2.26
#6E99F0,7248368,False,#9DDF60,10346336,1.75
#6E99F0,7248368,False,#8A36D0,9058000,2.12
#6E99F0,7248368,False,#84B580,8697216,1.19
#6E99F0,7248368,True,#332C00,3353600,4.98
#6E99F0,7248368,False,#60ADC0,6335936,1.1
#6E99F0,7248368,False,#295320,2708256,3.17
#6E99F0,7248368,True,#091150,594256,6.19
#6E99F0,7248368,False,#1F8860,2066528,1.57
#6E99F0,7248368,False,#F1D2F0,15848176,2.03
#6E99F0,7248368,False,#B06230,11559472,1.61
#6E99F0,7248368,False,#CB8170,13336944,1.08
#6E99F0,7248368,False,#3D6250,4022864,2.44
#6E99F0,7248368,False,#873100,8859904,3.02
#6E99F0,7248368,False,#40D850,4249680,1.49
#6E99F0,7248368,False,#D106E0,13698784,1.55
#6E99F0,7248368,False,#E64A90,15092368,1.3
#6E99F0,7248368,False,#628BB0,6458288,1.28
#6E99F0,7248368,False,#E95B80,15293312,1.19
#6E99F0,7248368,False,#7F4300,8340224,2.76
#6E99F0,7248368,False,#E9F0A0,15331488,2.33
#6E99F0,7248368,False,#E6F620,15136288,2.34
#6E99F0,7248368,False,#4D5F30,5070640,2.49
#6E99F0,7248368,False,#A46750,10774352,1.61
#6E99F0,7248368,False,#302DD0,3157456,3.1
#6E99F0,7248368,True,#371450,3609680,5.42
#6E99F0,7248368,False,#364BC0,3558336,2.55
#6E99F0,7248368,False,#E7F8B0,15202480,2.46
#6E99F0,7248368,False,#669220,6722080,1.31
#6E99F0,7248368,False,#819B70,8493936,1.09
#6E99F0,7248368,False,#3B5470,3888240,2.78
#6E99F0,7248368,False,#B4ED10,11857168,2.01
#6E99F0,7248368,False,#493060,4796512,3.98
#6E99F0,7248368,False,#7E8950,8292688,1.33
#6E99F0,7248368,False,#1E9320,2003744,1.42
#6E99F0,7248368,False,#1A3DA0,1719712,3.36
#6E99F0,7248368,False,#DC62F0,14443248,1.06
#6E99F0,7248368,False,#DBA3D0,14394320,1.35
#6E99F0,7248368,False,#BE35C0,12465600,1.67
#6E99F0,7248368,False,#F63410,16135184,1.38
#6E99F0,7248368,False,#D17A00,13728256,1.15
#6E99F0,7248368,False,#87EA10,8907280,1.84
#6E99F0,7248368,False,#A55720,10835744,1.87
#6E99F0,7248368,False,#51FE90,5373584,2.13
#6E99F0,7248368,False,#AE4CD0,11422928,1.57
#6E99F0,7248368,False,#705640,7362112,2.41
#6E99F0,7248368,False,#1AE910,1763600,1.69
#6E99F0,7248368,False,#0FAC60,1027168,1.05
#6E99F0,7248368,False,#513510,5322000,4.0
#6E99F0,7248368,False,#260BB0,2493360,4.25
#6E99F0,7248368,False,#B4DC60,11852896,1.78
#6E99F0,7248368,False,#DDE350,14541648,2.02
#6E99F0,7248368,False,#F5CE80,16109184,1.87
#6E99F0,7248368,False,#F3F8D0,15988944,2.56
#6E99F0,7248368,False,#9B73C0,10187712,1.33
#6E99F0,7248368,False,#AE2C70,11414640,2.2
#6E99F0,7248368,False,#8B81B0,9142704,1.27
#6E99F0,7248368,False,#8EA9A0,9349536,1.11
#6E99F0,7248368,False,#B20510,11666704,2.55
#6E99F0,7248368,False,#4443A0,4473760,2.92
#6E99F0,7248368,False,#67A090,6791312,1.06
#6E99F0,7248368,False,#58CB70,5819248,1.36
#6E99F0,7248368,False,#79C910,7981328,1.36
#6E99F0,7248368,False,#00EDC0,60864,1.85
#6E99F0,7248368,False,#209730,2135856,1.35
#6E99F0,7248368,False,#F798A0,16226464,1.33
#6E99F0,7248368,False,#066D10,421136,2.33
#6E99F0,7248368,False,#CA7130,13267248,1.26
#6E99F0,7248368,False,#7DB480,8238208,1.16
#6E99F0,7248368,False,#1B2F70,1781616,4.43
#B63E50,11943504,False,#DE8320,14582560,1.94
#B63E50,11943504,False,#D55360,13980512,1.37
#B63E50,11943504,False,#315880,3233920,1.33
#B63E50,11943504,False,#F409A0,15993248,1.42
#B63E50,11943504,False,#57A310,5743376,1.75
#B63E50,11943504,False,#1F1330,2036528,3.17
#B63E50,11943504,False,#1CD190,1888656,2.78
#B63E50,11943504,False,#8D5AF0,9263856,1.27
#B63E50,11943504,False,#04FC70,326768,3.99
#B63E50,11943504,False,#8BC760,9160544,2.75
#B63E50,11943504,False,#5E40D0,6176976,1.21
#B63E50,11943504,False,#A76490,10970256,1.28
#B63E50,11943504,False,#D9B500,14267648,2.78
#B63E50,11943504,False,#9DEC20,10349600,3.8
#B63E50,11943504,False,#337DB0,3374512,1.23
#B63E50,11943504,False,#D92EB0,14233264,1.3
#B63E50,11943504,False,#42A940,4368704,1.84
#B63E50,11943504,False,#0C4D60,806240,1.68
#B63E50,11943504,False,#902C90,9448592,1.28
#B63E50,11943504,False,#541980,5511552,2.07
#B63E50,11943504,False,#9DFBC0,10353600,4.47
#B63E50,11943504,False,#EC6600,15492608,1.7
#B63E50,11943504,True,#F8F1F0,16314864,4.96
#B63E50,11943504,False,#570840,5703744,2.5
#B63E50,11943504,False,#E179E0,14776800,2.11
#B63E50,11943504,False,#9F8BA0,10455968,1.75
#B63E50,11943504,False,#712B50,7416656,1.75
#B63E50,11943504,False,#EAE090,15392912,4.1
#B63E50,11943504,False,#F68E80,16158336,2.39
#B63E50,11943504,False,#BCF520,12383520,4.27
#B63E50,11943504,False,#E39010,14913552,2.17
#B63E50,11943504,False,#50F6A0,5306016,3.96
#B63E50,11943504,False,#164210,1458704,2.08
#B63E50,11943504,False,#23AEB0,2338480,2.04
#B63E50,11943504,False,#0B45C0,738752,1.44
#B63E50,11943504,False,#7A4690,8013456,1.22
#B63E50,11943504,False,#739940,7575872,1.67
#B63E50,11943504,False,#D430B0,13906096,1.27
#B63E50,11943504,False,#5928B0,5843120,1.61
#B63E50,11943504,True,#DEF280,14611072,4.51
#B63E50,11943504,False,#29B3E0,2733024,2.27
#B63E50,11943504,False,#7200E0,7471328,1.35
#B63E50,11943504,False,#C8DFE0,13164512,3.97
#B63E50,11943504,False,#C41360,12850016,1.05
#B63E50,11943504,False,#84C230,8700464,2.56
#B63E50,11943504,False,#9BD310,10212112,3.08
#B63E50,11943504,False,#B4BAC0,11844288,2.82
#B63E50,11943504,False,#BCA2E0,12362464,2.47
#B63E50,11943504,False,#C80510,13108496,1.08
#B63E50,11943504,False,#8555E0,8738272,1.15
#B63E50,11943504,False,#FB31E0,16462304,1.74
#B63E50,11943504,False,#70A9C0,7383488,2.14
#B63E50,11943504,False,#890670,8980080,1.63
#B63E50,11943504,False,#E0C310,14730000,3.15
#B63E50,11943504,False,#C25010,12734480,1.17
#B63E50,11943504,False,#081370,529264,2.83
#B63E50,11943504,False,#2EFA40,3078720,3.91
#B63E50,11943504,False,#333D30,3358000,2.04
#B63E50,11943504,False,#263FC0,2506688,1.48
#B63E50,11943504,False,#4A96C0,4888256,1.69
#B63E50,11943504,False,#3FC140,4178240,2.34
#B63E50,11943504,False,#9543A0,9782176,1.05
#B63E50,11943504,False,#A96760,11102048,1.26
#B63E50,11943504,False,#E7A960,15182176,2.69
#B63E50,11943504,False,#2E16A0,3020448,2.18
#B63E50,11943504,False,#53BFC0,5488576,2.52
#B63E50,11943504,False,#BF5F20,12541728,1.28
#B63E50,11943504,False,#00A160,41312,1.65
#B63E50,11943504,False,#E96540,15295808,1.68
#B63E50,11943504,False,#3793F0,3642352,1.73
#B63E50,11943504,False,#E51A10,15014416,1.18
#B63E50,11943504,False,#FDE820,16640032,4.41
#B63E50,11943504,False,#9326D0,9643728,1.1
#B63E50,11943504,False,#9D72E0,10318560,1.55
#B63E50,11943504,False,#D80DD0,14159312,1.28
#B63E50,11943504,False,#8CF780,9238400,4.14
#B63E50,11943504,False,#4AC3F0,4899824,2.72
#B63E50,11943504,False,#9AEA80,10152576,3.81
#B63E50,11943504,False,#E26600,14837248,1.61
#B63E50,11943504,False,#B3D6C0,11785920,3.5
#B63E50,11943504,False,#416090,4284560,1.14
#B63E50,11943504,False,#9DDF60,10346336,3.46
#B63E50,11943504,False,#8A36D0,9058000,1.07
#B63E50,11943504,False,#84B580,8697216,2.34
#B63E50,11943504,False,#332C00,3353600,2.52
#B63E50,11943504,False,#60ADC0,6335936,2.17
#B63E50,11943504,False,#295320,2708256,1.61
#B63E50,11943504,False,#091150,594256,3.14
#B63E50,11943504,False,#1F8860,2066528,1.25
#B63E50,11943504,False,#F1D2F0,15848176,4.01
#B63E50,11943504,False,#B06230,11559472,1.22
#B63E50,11943504,False,#CB8170,13336944,1.82
#B63E50,11943504,False,#3D6250,4022864,1.23
#B63E50,11943504,False,#873100,8859904,1.53
#B63E50,11943504,False,#40D850,4249680,2.94
#B63E50,11943504,False,#D106E0,13698784,1.26
#B63E50,11943504,False,#E64A90,15092368,1.51
#B63E50,11943504,False,#628BB0,6458288,1.53
#B63E50,11943504,False,#E95B80,15293312,1.65
#B63E50,11943504,False,#7F4300,8340224,1.4
#B63E50,11943504,True,#E9F0A0,15331488,4.59
#B63E50,11943504,True,#E6F620,15136288,4.63
#B63E50,11943504,False,#4D5F30,5070640,1.26
#B63E50,11943504,False,#A46750,10774352,1.22
#B63E50,11943504,False,#302DD0,3157456,1.57
#B63E50,11943504,False,#371450,3609680,2.75
#B63E50,11943504,False,#364BC0,3558336,1.29
#B63E50,11943504,True,#E7F8B0,15202480,4.86
#B63E50,11943504,False,#669220,6722080,1.5
#B63E50,11943504,False,#819B70,8493936,1.8
#B63E50,11943504,False,#3B5470,3888240,1.41
#B63E50,11943504,False,#B4ED10,11857168,3.97
#B63E50,11943504,False,#493060,4796512,2.02
#B63E50,11943504,False,#7E8950,8292688,1.47
#B63E50,11943504,False,#1E9320,2003744,1.38
#B63E50,11943504,False,#1A3DA0,1719712,1.7
#B63E50,11943504,False,#DC62F0,14443248,1.85
#B63E50,11943504,False,#DBA3D0,14394320,2.67
#B63E50,11943504,False,#BE35C0,12465600,1.17
#B63E50,11943504,False,#F63410,16135184,1.42
#B63E50,11943504,False,#D17A00,13728256,1.71
#B63E50,11943504,False,#87EA10,8907280,3.63
#B63E50,11943504,False,#A55720,10835744,1.05
#B63E50,11943504,False,#51FE90,5373584,4.19
#B63E50,11943504,False,#AE4CD0,11422928,1.25
#B63E50,11943504,False,#705640,7362112,1.22
#B63E50,11943504,False,#1AE910,1763600,3.34
#B63E50,11943504,False,#0FAC60,1027168,1.86
#B63E50,11943504,False,#513510,5322000,2.03
#B63E50,11943504,False,#260BB0,2493360,2.15
#B63E50,11943504,False,#B4DC60,11852896,3.51
#B63E50,11943504,False,#DDE350,14541648,4.0
#B63E50,11943504,False,#F5CE80,16109184,3.69
#B63E50,11943504,True,#F3F8D0,15988944,5.04
#B63E50,11943504,False,#9B73C0,10187712,1.47
#B63E50,11943504,False,#AE2C70,11414640,1.11
#B63E50,11943504,False,#8B81B0,9142704,1.54
#B63E50,11943504,False,#8EA9A0,9349536,2.19
#B63E50,11943504,False,#B20510,11666704,1.29
#B63E50,11943504,False,#4443A0,4473760,1.48
#B63E50,11943504,False,#67A090,6791312,1.84
#B63E50,11943504,False,#58CB70,5819248,2.68
#B63E50,11943504,False,#79C910,7981328,2.68
#B63E50,11943504,False,#00EDC0,60864,3.65
#B63E50,11943504,False,#209730,2135856,1.45
#B63E50,11943504,False,#F798A0,16226464,2.62
#B63E50,11943504,False,#066D10,421136,1.18
#B63E50,11943504,False,#CA7130,13267248,1.55
#B63E50,11943504,False,#7DB480,8238208,2.29
#B63E50,11943504,False,#1B2F70,1781616,2.24
#EC1120,15470880,False,#DE8320,14582560,1.57
#EC1120,15470880,False,#D55360,13980512,1.12
#EC1120,15470880,False,#315880,3233920,1.64
#EC1120,15470880,False,#F409A0,15993248,1.15
#EC1120,15470880,False,#57A310,5743376,1.42
#EC1120,15470880,False,#1F1330,2036528,3.9
#EC1120,15470880,False,#1CD190,1888656,2.26
#EC1120,15470880,False,#8D5AF0,9263856,1.03
#EC1120,15470880,False,#04FC70,326768,3.24
#EC1120,15470880,False,#8BC760,9160544,2.23
#EC1120,15470880,False,#5E40D0,6176976,1.49
#EC1120,15470880,False,#A76490,10970256,1.04
#EC1120,15470880,False,#D9B500,14267648,2.26
#EC1120,15470880,False,#9DEC20,10349600,3.09
#EC1120,15470880,False,#337DB0,3374512,1.0
#EC1120,15470880,False,#D92EB0,14233264,1.06
#EC1120,15470880,False,#42A940,4368704,1.49
#EC1120,15470880,False,#0C4D60,806240,2.07
#EC1120,15470880,False,#902C90,9448592,1.58
#EC1120,15470880,False,#541980,5511552,2.55
#EC1120,15470880,False,#9DFBC0,10353600,3.64
#EC1120,15470880,False,#EC6600,15492608,1.38
#EC1120,15470880,False,#F8F1F0,16314864,4.03
#EC1120,15470880,False,#570840,5703744,3.08
#EC1120,15470880,False,#E179E0,14776800,1.71
#EC1120,15470880,False,#9F8BA0,10455968,1.43
#EC1120,15470880,False,#712B50,7416656,2.15
#EC1120,15470880,False,#EAE090,15392912,3.33
#EC1120,15470880,False,#F68E80,16158336,1.94
#EC1120,15470880,False,#BCF520,12383520,3.47
#EC1120,15470880,False,#E39010,14913552,1.77
#EC1120,15470880,False,#50F6A0,5306016,3.22
#EC1120,15470880,False,#164210,1458704,2.56
#EC1120,15470880,False,#23AEB0,2338480,1.66
#EC1120,15470880,False,#0B45C0,738752,1.77
#EC1120,15470880,False,#7A4690,8013456,1.5
#EC1120,15470880,False,#739940,7575872,1.36
#EC1120,15470880,False,#D430B0,13906096,1.03
#EC1120,15470880,False,#5928B0,5843120,1.98
#EC1120,15470880,False,#DEF280,14611072,3.66
#EC1120,15470880,False,#29B3E0,2733024,1.84
#EC1120,15470880,False,#7200E0,7471328,1.67
#EC1120,15470880,False,#C8DFE0,13164512,3.23
#EC1120,15470880,False,#C41360,12850016,1.29
#EC1120,15470880,False,#84C230,8700464,2.08
#EC1120,15470880,False,#9BD310,10212112,2.51
#EC1120,15470880,False,#B4BAC0,11844288,2.29
#EC1120,15470880,False,#BCA2E0,12362464,2.01
#EC1120,15470880,False,#C80510,13108496,1.33
#EC1120,15470880,False,#8555E0,8738272,1.06
#EC1120,15470880,False,#FB31E0,16462304,1.41
#EC1120,15470880,False,#70A9C0,7383488,1.74
#EC1120,15470880,False,#890670,8980080,2.0
#EC1120,15470880,False,#E0C310,14730000,2.56
#EC1120,15470880,False,#C25010,12734480,1.04
#EC1120,15470880,False,#081370,529264,3.48
#EC1120,15470880,False,#2EFA40,3078720,3.18
#EC1120,15470880,False,#333D30,3358000,2.52
#EC1120,15470880,False,#263FC0,2506688,1.82
#EC1120,15470880,False,#4A96C0,4888256,1.37
#EC1120,15470880,False,#3FC140,4178240,1.9
#EC1120,15470880,False,#9543A0,9782176,1.3
#EC1120,15470880,False,#A96760,11102048,1.02
#EC1120,15470880,False,#E7A960,15182176,2.19
#EC1120,15470880,False,#2E16A0,3020448,2.68
#EC1120,15470880,False,#53BFC0,5488576,2.05
#EC1120,15470880,False,#BF5F20,12541728,1.04
#EC1120,15470880,False,#00A160,41312,1.34
#EC1120,15470880,False,#E96540,15295808,1.37
#EC1120,15470880,False,#3793F0,3642352,1.41
#EC1120,15470880,False,#E51A10,15014416,1.04
#EC1120,15470880,False,#FDE820,16640032,3.58
#EC1120,15470880,False,#9326D0,9643728,1.36
#EC1120,15470880,False,#9D72E0,10318560,1.26
#EC1120,15470880,False,#D80DD0,14159312,1.04
#EC1120,15470880,False,#8CF780,9238400,3.37
#EC1120,15470880,False,#4AC3F0,4899824,2.21
#EC1120,15470880,False,#9AEA80,10152576,3.09
#EC1120,15470880,False,#E26600,14837248,1.31
#EC1120,15470880,False,#B3D6C0,11785920,2.84
#EC1120,15470880,False,#416090,4284560,1.41
#EC1120,15470880,False,#9DDF60,10346336,2.81
#EC1120,15470880,False,#8A36D0,9058000,1.32
#EC1120,15470880,False,#84B580,8697216,1.9
#EC1120,15470880,False,#332C00,3353600,3.1
#EC1120,15470880,False,#60ADC0,6335936,1.76
#EC1120,15470880,False,#295320,2708256,1.98
#EC1120,15470880,False,#091150,594256,3.86
#EC1120,15470880,False,#1F8860,2066528,1.01
#EC1120,15470880,False,#F1D2F0,15848176,3.26
#EC1120,15470880,False,#B06230,11559472,1.0
#EC1120,15470880,False,#CB8170,13336944,1.48
#EC1120,15470880,False,#3D6250,4022864,1.52
#EC1120,15470880,False,#873100,8859904,1.89
#EC1120,15470880,False,#40D850,4249680,2.39
#EC1120,15470880,False,#D106E0,13698784,1.03
#EC1120,15470880,False,#E64A90,15092368,1.23
#EC1120,15470880,False,#628BB0,6458288,1.25
#EC1120,15470880,False,#E95B80,15293312,1.34
#EC1120,15470880,False,#7F4300,8340224,1.72
#EC1120,15470880,False,#E9F0A0,15331488,3.73
#EC1120,15470880,False,#E6F620,15136288,3.76
#EC1120,15470880,False,#4D5F30,5070640,1.55
#EC1120,15470880,False,#A46750,10774352,1.0
#EC1120,15470880,False,#302DD0,3157456,1.93
#EC1120,15470880,False,#371450,3609680,3.38
#EC1120,15470880,False,#364BC0,3558336,1.59
#EC1120,15470880,False,#E7F8B0,15202480,3.95
#EC1120,15470880,False,#669220,6722080,1.22
#EC1120,15470880,False,#819B70,8493936,1.46
#EC1120,15470880,False,#3B5470,3888240,1.73
#EC1120,15470880,False,#B4ED10,11857168,3.22
#EC1120,15470880,False,#493060,4796512,2.48
#EC1120,15470880,False,#7E8950,8292688,1.19
#EC1120,15470880,False,#1E9320,2003744,1.12
#EC1120,15470880,False,#1A3DA0,1719712,2.1
#EC1120,15470880,False,#DC62F0,14443248,1.51
#EC1120,15470880,False,#DBA3D0,14394320,2.17
#EC1120,15470880,False,#BE35C0,12465600,1.04
#EC1120,15470880,False,#F63410,16135184,1.16
#EC1120,15470880,False,#D17A00,13728256,1.39
#EC1120,15470880,False,#87EA10,8907280,2.95
#EC1120,15470880,False,#A55720,10835744,1.17
